TC014882	NC_007421.3:9169954..9191106	gene8924|BEETLEBASE:TC014882|AUGUSTUS-3.0.2_14882|AUGUSTUS-3.0.2_14882|AUGUSTUS-3.0.2_14882|TcasGA2_TC014882
TC015836	NC_007421.3:9170080..9170256	gene8925|BEETLEBASE:TC015836|GLEAN_15836|GLEAN_15836|GLEAN_15836|TcasGA2_TC015836
TC014881	NC_007421.3:9194240..9196656	gene8926|BEETLEBASE:TC014881|AUGUSTUS-3.0.2_14881|AUGUSTUS-3.0.2_14881|AUGUSTUS-3.0.2_14881|TcasGA2_TC014881
TC033463	NC_007421.3:9199508..9204862	gene8927|gene8927|AUGUSTUS-3.0.2_33463|AUGUSTUS-3.0.2_33463|AUGUSTUS-3.0.2_33463|TcasGA2_TC033463;old_locus_tag=TcasGA2_TC015837%2CTcasGA2_TC015838
TC015839	NC_007421.3:9207948..9213542	gene8928|BEETLEBASE:TC015839|AUGUSTUS-3.0.2_15839|AUGUSTUS-3.0.2_15839|AUGUSTUS-3.0.2_15839|TcasGA2_TC015839
TC014880	NC_007421.3:9213549..9220116	gene8929|BEETLEBASE:TC014880|AUGUSTUS-3.0.2_14880|AUGUSTUS-3.0.2_14880|AUGUSTUS-3.0.2_14880|TcasGA2_TC014880
TC033465	NC_007421.3:9221398..9222412	gene8930|gene8930|AUGUSTUS-3.0.2_33465|AUGUSTUS-3.0.2_33465|AUGUSTUS-3.0.2_33465|TcasGA2_TC033465;old_locus_tag=TcasGA2_TC015840
TC033464	NC_007421.3:9221398..9222372	gene8931|gene8931|AUGUSTUS-3.0.2_33464|AUGUSTUS-3.0.2_33464|AUGUSTUS-3.0.2_33464|TcasGA2_TC033464;old_locus_tag=TcasGA2_TC015840
TC033466	NC_007421.3:9226528..9228175	gene8932|gene8932|AUGUSTUS-3.0.2_33466|AUGUSTUS-3.0.2_33466|AUGUSTUS-3.0.2_33466|TcasGA2_TC033466;old_locus_tag=TcasGA2_TC015840
TC033467	NC_007421.3:9231378..9232403	gene8933|gene8933|AUGUSTUS-3.0.2_33467|AUGUSTUS-3.0.2_33467|AUGUSTUS-3.0.2_33467|TcasGA2_TC033467;old_locus_tag=TcasGA2_TC015840
TC014879	NC_007421.3:9247748..9256186	gene8934|BEETLEBASE:TC014879|AUGUSTUS-3.0.2_14879|AUGUSTUS-3.0.2_14879|AUGUSTUS-3.0.2_14879|TcasGA2_TC014879
TC015841	NC_007421.3:9259798..9260781	gene8935|BEETLEBASE:TC015841|AUGUSTUS-3.0.2_15841|AUGUSTUS-3.0.2_15841|AUGUSTUS-3.0.2_15841|TcasGA2_TC015841
TC015842	NC_007421.3:9266428..9267445	gene8936|BEETLEBASE:TC015842|AUGUSTUS-3.0.2_15842|AUGUSTUS-3.0.2_15842|AUGUSTUS-3.0.2_15842|TcasGA2_TC015842
TC014878	NC_007421.3:9270702..9271646	gene8937|BEETLEBASE:TC014878|AUGUSTUS-3.0.2_14878|AUGUSTUS-3.0.2_14878|AUGUSTUS-3.0.2_14878|TcasGA2_TC014878
TC015843	NC_007421.3:9275948..9276894	gene8938|BEETLEBASE:TC015843|AUGUSTUS-3.0.2_15843|AUGUSTUS-3.0.2_15843|AUGUSTUS-3.0.2_15843|TcasGA2_TC015843
TC015844	NC_007421.3:9279888..9281209	gene8939|BEETLEBASE:TC015844|AUGUSTUS-3.0.2_15844|AUGUSTUS-3.0.2_15844|AUGUSTUS-3.0.2_15844|TcasGA2_TC015844
TC014877	NC_007421.3:9286120..9305396	gene8940|BEETLEBASE:TC014877|AUGUSTUS-3.0.2_14877|AUGUSTUS-3.0.2_14877|AUGUSTUS-3.0.2_14877|TcasGA2_TC014877
TC015845	NC_007421.3:9307556..9307891	gene8941|BEETLEBASE:TC015845|AUGUSTUS-3.0.2_15845|AUGUSTUS-3.0.2_15845|AUGUSTUS-3.0.2_15845|TcasGA2_TC015845
TC033468	NC_007421.3:9318744..9335573	gene8942|gene8942|AUGUSTUS-3.0.2_33468|AUGUSTUS-3.0.2_33468|AUGUSTUS-3.0.2_33468|TcasGA2_TC033468;old_locus_tag=TcasGA2_TC014873%2CTcasGA2_TC014874%2CTcasGA2_TC014875%2CTcasGA2_TC014876
TC014872	NC_007421.3:9335623..9339853	gene8943|BEETLEBASE:TC014872|AUGUSTUS-3.0.2_14872|AUGUSTUS-3.0.2_14872|AUGUSTUS-3.0.2_14872|TcasGA2_TC014872
TC015846	NC_007421.3:9337565..9338719	gene8944|BEETLEBASE:TC015846|AUGUSTUS-3.0.2_15846|AUGUSTUS-3.0.2_15846|AUGUSTUS-3.0.2_15846|TcasGA2_TC015846
TC033469	NC_007421.3:9348175..9357263	gene8945|gene8945|AUGUSTUS-3.0.2_33469|AUGUSTUS-3.0.2_33469|AUGUSTUS-3.0.2_33469|TcasGA2_TC033469;old_locus_tag=TcasGA2_TC015847%2CTcasGA2_TC015848%2CTcasGA2_TC015849
TC014871	NC_007421.3:9359180..9359993	gene8946|BEETLEBASE:TC014871|AUGUSTUS-3.0.2_14871|AUGUSTUS-3.0.2_14871|AUGUSTUS-3.0.2_14871|TcasGA2_TC014871
TC033470	NC_007421.3:9361928..9362663	gene8947|gene8947|AUGUSTUS-3.0.2_33470|AUGUSTUS-3.0.2_33470|AUGUSTUS-3.0.2_33470|TcasGA2_TC033470
TC033471	NC_007421.3:9364581..9402883	gene8948|gene8948|AUGUSTUS-3.0.2_33471|AUGUSTUS-3.0.2_33471|AUGUSTUS-3.0.2_33471|TcasGA2_TC033471;old_locus_tag=TcasGA2_TC014869%2CTcasGA2_TC014870
TC015850	NC_007421.3:9381312..9382629	gene8949|BEETLEBASE:TC015850|GLEAN_15850|GLEAN_15850|GLEAN_15850|TcasGA2_TC015850
TC014868	NC_007421.3:9417637..9432172	gene8950|BEETLEBASE:TC014868|AUGUSTUS-3.0.2_14868|AUGUSTUS-3.0.2_14868|AUGUSTUS-3.0.2_14868|TcasGA2_TC014868
TC015851	NC_007421.3:9431773..9432303	gene8951|BEETLEBASE:TC015851|GLEAN_15851|GLEAN_15851|GLEAN_15851|TcasGA2_TC015851
TC015852	NC_007421.3:9432264..9439971	gene8952|BEETLEBASE:TC015852|AUGUSTUS-3.0.2_15852|AUGUSTUS-3.0.2_15852|AUGUSTUS-3.0.2_15852|TcasGA2_TC015852
TC014867	NC_007421.3:9439975..9441592	gene8953|BEETLEBASE:TC014867|AUGUSTUS-3.0.2_14867|AUGUSTUS-3.0.2_14867|AUGUSTUS-3.0.2_14867|TcasGA2_TC014867
TC015853	NC_007421.3:9443094..9452808	gene8954|BEETLEBASE:TC015853|AUGUSTUS-3.0.2_15853|AUGUSTUS-3.0.2_15853|AUGUSTUS-3.0.2_15853|TcasGA2_TC015853
TC015854	NC_007421.3:9466154..9502201	gene8955|BEETLEBASE:TC015854|AUGUSTUS-3.0.2_15854|AUGUSTUS-3.0.2_15854|AUGUSTUS-3.0.2_15854|TcasGA2_TC015854
TC034748	NC_007421.3:9505395..9520481	gene8956|gene8956|AUGUSTUS-3.0.2_34748|AUGUSTUS-3.0.2_34748|AUGUSTUS-3.0.2_34748|TcasGA2_TC034748
TC014866	NC_007421.3:9505617..9505949	gene8957|BEETLEBASE:TC014866|GLEAN_14866|GLEAN_14866|GLEAN_14866|TcasGA2_TC014866
TC014863	NC_007421.3:9524252..9543942	gene8958|BEETLEBASE:TC014863|AUGUSTUS-3.0.2_14863|AUGUSTUS-3.0.2_14863|AUGUSTUS-3.0.2_14863|TcasGA2_TC014863
TC015855	NC_007421.3:9548354..9577924	gene8959|BEETLEBASE:TC015855|AUGUSTUS-3.0.2_15855|AUGUSTUS-3.0.2_15855|AUGUSTUS-3.0.2_15855|TcasGA2_TC015855
TC015856	NC_007421.3:9583644..9590200	gene8960|BEETLEBASE:TC015856|AUGUSTUS-3.0.2_15856|AUGUSTUS-3.0.2_15856|AUGUSTUS-3.0.2_15856|TcasGA2_TC015856
TC033473	NC_007421.3:9594298..9595102	gene8961|gene8961|AUGUSTUS-3.0.2_33473|AUGUSTUS-3.0.2_33473|AUGUSTUS-3.0.2_33473|TcasGA2_TC033473
TC014862	NC_007421.3:9596165..9617566	gene8962|BEETLEBASE:TC014862|AUGUSTUS-3.0.2_14862|AUGUSTUS-3.0.2_14862|AUGUSTUS-3.0.2_14862|TcasGA2_TC014862
TC014861	NC_007421.3:9620315..9628056	gene8963|BEETLEBASE:TC014861|AUGUSTUS-3.0.2_14861|AUGUSTUS-3.0.2_14861|AUGUSTUS-3.0.2_14861|TcasGA2_TC014861
TC014860	NC_007421.3:9628144..9635252	gene8964|BEETLEBASE:TC014860|AUGUSTUS-3.0.2_14860|AUGUSTUS-3.0.2_14860|AUGUSTUS-3.0.2_14860|TcasGA2_TC014860
TC015857	NC_007421.3:9637684..9639336	gene8965|BEETLEBASE:TC015857|AUGUSTUS-3.0.2_15857|AUGUSTUS-3.0.2_15857|AUGUSTUS-3.0.2_15857|TcasGA2_TC015857
TC014859	NC_007421.3:9639338..9644552	gene8966|BEETLEBASE:TC014859|AUGUSTUS-3.0.2_14859|AUGUSTUS-3.0.2_14859|AUGUSTUS-3.0.2_14859|TcasGA2_TC014859
TC014858	NC_007421.3:9643895..9644552	gene8967|BEETLEBASE:TC014858|AUGUSTUS-3.0.2_14858|AUGUSTUS-3.0.2_14858|AUGUSTUS-3.0.2_14858|TcasGA2_TC014858
TC014857	NC_007421.3:9644918..9648312	gene8968|BEETLEBASE:TC014857|AUGUSTUS-3.0.2_14857|AUGUSTUS-3.0.2_14857|AUGUSTUS-3.0.2_14857|TcasGA2_TC014857
TC015858	NC_007421.3:9648534..9655946	gene8969|BEETLEBASE:TC015858|AUGUSTUS-3.0.2_15858|AUGUSTUS-3.0.2_15858|AUGUSTUS-3.0.2_15858|TcasGA2_TC015858
TC014856	NC_007421.3:9655955..9681292	gene8970|BEETLEBASE:TC014856|AUGUSTUS-3.0.2_14856|AUGUSTUS-3.0.2_14856|AUGUSTUS-3.0.2_14856|TcasGA2_TC014856
TC015859	NC_007421.3:9695734..9716518	gene8971|BEETLEBASE:TC015859|AUGUSTUS-3.0.2_15859|AUGUSTUS-3.0.2_15859|AUGUSTUS-3.0.2_15859|TcasGA2_TC015859
TC014855	NC_007421.3:9725259..9729297	gene8972|BEETLEBASE:TC014855|GLEAN_14855|GLEAN_14855|GLEAN_14855|TcasGA2_TC014855
TC033474	NC_007421.3:9756990..9763519	gene8973|gene8973|AUGUSTUS-3.0.2_33474|AUGUSTUS-3.0.2_33474|AUGUSTUS-3.0.2_33474|TcasGA2_TC033474
TC014854	NC_007421.3:9757240..9757983	gene8974|BEETLEBASE:TC014854|GLEAN_14854|GLEAN_14854|GLEAN_14854|TcasGA2_TC014854
TC014853	NC_007421.3:9759307..9762673	gene8975|BEETLEBASE:TC014853|GLEAN_14853|GLEAN_14853|GLEAN_14853|TcasGA2_TC014853
TC014852	NC_007421.3:9763261..9764369	gene8976|BEETLEBASE:TC014852|GLEAN_14852|GLEAN_14852|GLEAN_14852|TcasGA2_TC014852
TC015860	NC_007421.3:9770902..9771081	gene8977|BEETLEBASE:TC015860|GLEAN_15860|GLEAN_15860|GLEAN_15860|TcasGA2_TC015860
TC015861	NC_007421.3:9785461..9788845	gene8978|BEETLEBASE:TC015861|AUGUSTUS-3.0.2_15861|AUGUSTUS-3.0.2_15861|AUGUSTUS-3.0.2_15861|TcasGA2_TC015861
TC015862	NC_007421.3:9788839..9789099	gene8979|BEETLEBASE:TC015862|GLEAN_15862|GLEAN_15862|GLEAN_15862|TcasGA2_TC015862
TC034749	NC_007421.3:9805941..9813458	gene8980|gene8980|AUGUSTUS-3.0.2_34749|AUGUSTUS-3.0.2_34749|AUGUSTUS-3.0.2_34749|TcasGA2_TC034749
TC014847	NC_007421.3:9826048..9826433	gene8981|BEETLEBASE:TC014847|GLEAN_14847|GLEAN_14847|GLEAN_14847|TcasGA2_TC014847
TC014846	NC_007421.3:9828035..9868595	gene8982|BEETLEBASE:TC014846|GLEAN_14846|GLEAN_14846|GLEAN_14846|TcasGA2_TC014846
TC014845	NC_007421.3:9871355..9875103	gene8983|BEETLEBASE:TC014845|GLEAN_14845|GLEAN_14845|GLEAN_14845|TcasGA2_TC014845
TC033477	NC_007421.3:9876267..9878379	gene8984|gene8984|AUGUSTUS-3.0.2_33477|AUGUSTUS-3.0.2_33477|AUGUSTUS-3.0.2_33477|TcasGA2_TC033477;old_locus_tag=TcasGA2_TC014844
TC033478	NC_007421.3:9887587..9890029	gene8985|gene8985|AUGUSTUS-3.0.2_33478|AUGUSTUS-3.0.2_33478|AUGUSTUS-3.0.2_33478|TcasGA2_TC033478
TC033479	NC_007421.3:9902911..9912449	gene8986|gene8986|AUGUSTUS-3.0.2_33479|AUGUSTUS-3.0.2_33479|AUGUSTUS-3.0.2_33479|TcasGA2_TC033479
TC033480	NC_007421.3:9912462..9913878	gene8987|gene8987|AUGUSTUS-3.0.2_33480|AUGUSTUS-3.0.2_33480|AUGUSTUS-3.0.2_33480|TcasGA2_TC033480;old_locus_tag=TcasGA2_TC014843
TC033481	NC_007421.3:9914224..9933648	gene8988|gene8988|AUGUSTUS-3.0.2_33481|AUGUSTUS-3.0.2_33481|AUGUSTUS-3.0.2_33481|TcasGA2_TC033481;old_locus_tag=TcasGA2_TC014840%2CTcasGA2_TC014841%2CTcasGA2_TC014842
TC014839	NC_007421.3:9947266..9962024	gene8989|BEETLEBASE:TC014839|GLEAN_14839|GLEAN_14839|GLEAN_14839|TcasGA2_TC014839
TC014838	NC_007421.3:9967174..9986379	gene8990|BEETLEBASE:TC014838|GLEAN_14838|GLEAN_14838|GLEAN_14838|TcasGA2_TC014838
TC033482	NC_007421.3:9975481..9981925	gene8991|gene8991|AUGUSTUS-3.0.2_33482|AUGUSTUS-3.0.2_33482|AUGUSTUS-3.0.2_33482|TcasGA2_TC033482
TC015863	NC_007421.3:9988207..9990038	gene8992|BEETLEBASE:TC015863|GLEAN_15863|GLEAN_15863|GLEAN_15863|TcasGA2_TC015863
TC014837	NC_007421.3:10015238..10017055	gene8993|BEETLEBASE:TC014837|AUGUSTUS-3.0.2_14837|AUGUSTUS-3.0.2_14837|AUGUSTUS-3.0.2_14837|TcasGA2_TC014837
TC034750	NC_007421.3:10017134..10019833	gene8994|gene8994|AUGUSTUS-3.0.2_34750|AUGUSTUS-3.0.2_34750|AUGUSTUS-3.0.2_34750|TcasGA2_TC034750;partial=true
TC014835	NC_007421.3:10039145..10046685	gene8995|BEETLEBASE:TC014835|AUGUSTUS-3.0.2_14835|AUGUSTUS-3.0.2_14835|AUGUSTUS-3.0.2_14835|TcasGA2_TC014835
TC014834	NC_007421.3:10052117..10058296	gene8996|BEETLEBASE:TC014834|GLEAN_14834|GLEAN_14834|GLEAN_14834|TcasGA2_TC014834
TC015865	NC_007421.3:10066653..10067234	gene8997|BEETLEBASE:TC015865|GLEAN_15865|GLEAN_15865|GLEAN_15865|TcasGA2_TC015865
TC015866	NC_007421.3:10068165..10068860	gene8998|BEETLEBASE:TC015866|GLEAN_15866|GLEAN_15866|GLEAN_15866|TcasGA2_TC015866
TC014833	NC_007421.3:10079294..10080199	gene8999|BEETLEBASE:TC014833|GLEAN_14833|GLEAN_14833|GLEAN_14833|TcasGA2_TC014833
TC014832	NC_007421.3:10082244..10082507	gene9000|BEETLEBASE:TC014832|GLEAN_14832|GLEAN_14832|GLEAN_14832|TcasGA2_TC014832
TC033506	NC_007422.5:1..31783	gene9001|gene9001|AUGUSTUS-3.0.2_33506|AUGUSTUS-3.0.2_33506|AUGUSTUS-3.0.2_33506|TcasGA2_TC033506;old_locus_tag=TcasGA2_TC009400%2CTcasGA2_TC009401%2CTcasGA2_TC009402
TC009399	NC_007422.5:26399..27834	gene9002|BEETLEBASE:TC009399|GLEAN_09399|GLEAN_09399|GLEAN_09399|TcasGA2_TC009399
TC009398	NC_007422.5:31320..38765	gene9003|BEETLEBASE:TC009398|GLEAN_09398|GLEAN_09398|GLEAN_09398|TcasGA2_TC009398
TC009404	NC_007422.5:32737..39607	gene9004|BEETLEBASE:TC009404|AUGUSTUS-3.0.2_09404|AUGUSTUS-3.0.2_09404|AUGUSTUS-3.0.2_09404|TcasGA2_TC009404
TC033508	NC_007422.5:40137..42348	gene9005|gene9005|AUGUSTUS-3.0.2_33508|AUGUSTUS-3.0.2_33508|AUGUSTUS-3.0.2_33508|TcasGA2_TC033508;old_locus_tag=TcasGA2_TC009405
TC033509	NC_007422.5:42827..64186	gene9006|gene9006|AUGUSTUS-3.0.2_33509|AUGUSTUS-3.0.2_33509|AUGUSTUS-3.0.2_33509|TcasGA2_TC033509;old_locus_tag=TcasGA2_TC009405
TC031174	NC_007422.5:64003..68213	gene9007|gene9007|AUGUSTUS-3.0.2_31174|AUGUSTUS-3.0.2_31174|AUGUSTUS-3.0.2_31174|TcasGA2_TC031174
TC033510	NC_007422.5:73765..75469	gene9008|gene9008|AUGUSTUS-3.0.2_33510|AUGUSTUS-3.0.2_33510|AUGUSTUS-3.0.2_33510|TcasGA2_TC033510;old_locus_tag=TcasGA2_TC009406
TC009407	NC_007422.5:78670..82458	gene9009|BEETLEBASE:TC009407|GLEAN_09407|GLEAN_09407|GLEAN_09407|TcasGA2_TC009407
TC009408	NC_007422.5:83401..85136	gene9010|BEETLEBASE:TC009408|GLEAN_09408|GLEAN_09408|GLEAN_09408|TcasGA2_TC009408
TC009409	NC_007422.5:90758..96523	gene9011|BEETLEBASE:TC009409|GLEAN_09409|GLEAN_09409|GLEAN_09409|TcasGA2_TC009409
TC033511	NC_007422.5:97554..104944	gene9012|gene9012|AUGUSTUS-3.0.2_33511|AUGUSTUS-3.0.2_33511|AUGUSTUS-3.0.2_33511|TcasGA2_TC033511
TC011485	NC_007422.5:102377..102682	gene9013|BEETLEBASE:TC011485|GLEAN_11485|GLEAN_11485|GLEAN_11485|TcasGA2_TC011485
TC031175	NC_007422.5:103056..112298	gene9014|gene9014|AUGUSTUS-3.0.2_31175|AUGUSTUS-3.0.2_31175|AUGUSTUS-3.0.2_31175|TcasGA2_TC031175;old_locus_tag=TcasGA2_TC011484
TC011483	NC_007422.5:113378..119490	gene9015|BEETLEBASE:TC011483|GLEAN_11483|GLEAN_11483|GLEAN_11483|TcasGA2_TC011483
TC009507	NC_007422.5:148317..151930	gene9016|BEETLEBASE:TC009507|AUGUSTUS-3.0.2_09507|AUGUSTUS-3.0.2_09507|AUGUSTUS-3.0.2_09507|TcasGA2_TC009507
TC033554	NC_007422.5:151907..156441	gene9017|gene9017|AUGUSTUS-3.0.2_33554|AUGUSTUS-3.0.2_33554|AUGUSTUS-3.0.2_33554|TcasGA2_TC033554;old_locus_tag=TcasGA2_TC009306
TC009506	NC_007422.5:158723..171510	gene9018|BEETLEBASE:TC009506|AUGUSTUS-3.0.2_09506|AUGUSTUS-3.0.2_09506|AUGUSTUS-3.0.2_09506|TcasGA2_TC009506
TC009307	NC_007422.5:174222..174913	gene9019|BEETLEBASE:TC009307|AUGUSTUS-3.0.2_09307|AUGUSTUS-3.0.2_09307|AUGUSTUS-3.0.2_09307|TcasGA2_TC009307
TC033553	NC_007422.5:176147..179500	gene9020|gene9020|AUGUSTUS-3.0.2_33553|AUGUSTUS-3.0.2_33553|AUGUSTUS-3.0.2_33553|TcasGA2_TC033553;old_locus_tag=TcasGA2_TC009505
TC033552	NC_007422.5:179622..182600	gene9021|gene9021|AUGUSTUS-3.0.2_33552|AUGUSTUS-3.0.2_33552|AUGUSTUS-3.0.2_33552|TcasGA2_TC033552;old_locus_tag=TcasGA2_TC009505
TC009308	NC_007422.5:182762..186559	gene9022|BEETLEBASE:TC009308|AUGUSTUS-3.0.2_09308|AUGUSTUS-3.0.2_09308|AUGUSTUS-3.0.2_09308|TcasGA2_TC009308
TC033551	NC_007422.5:183077..184600	gene9023|gene9023|AUGUSTUS-3.0.2_33551|AUGUSTUS-3.0.2_33551|AUGUSTUS-3.0.2_33551|TcasGA2_TC033551;old_locus_tag=TcasGA2_TC009505
TC009504	NC_007422.5:186566..190660	gene9024|BEETLEBASE:TC009504|AUGUSTUS-3.0.2_09504|AUGUSTUS-3.0.2_09504|AUGUSTUS-3.0.2_09504|TcasGA2_TC009504
TC009503	NC_007422.5:190801..193940	gene9025|BEETLEBASE:TC009503|AUGUSTUS-3.0.2_09503|AUGUSTUS-3.0.2_09503|AUGUSTUS-3.0.2_09503|TcasGA2_TC009503
TC009502	NC_007422.5:194002..197080	gene9026|BEETLEBASE:TC009502|AUGUSTUS-3.0.2_09502|AUGUSTUS-3.0.2_09502|AUGUSTUS-3.0.2_09502|TcasGA2_TC009502
TC009501	NC_007422.5:198316..201190	gene9027|BEETLEBASE:TC009501|AUGUSTUS-3.0.2_09501|AUGUSTUS-3.0.2_09501|AUGUSTUS-3.0.2_09501|TcasGA2_TC009501
TC030561	NC_007422.5:203987..206110	gene9028|BEETLEBASE:TC030561|AUGUSTUS-3.0.2_30561|AUGUSTUS-3.0.2_30561|AUGUSTUS-3.0.2_30561|TcasGA2_TC030561
TC009309	NC_007422.5:213262..217520	gene9029|BEETLEBASE:TC009309|AUGUSTUS-3.0.2_09309|AUGUSTUS-3.0.2_09309|AUGUSTUS-3.0.2_09309|TcasGA2_TC009309
TC009310	NC_007422.5:224562..228895	gene9030|BEETLEBASE:TC009310|AUGUSTUS-3.0.2_09310|AUGUSTUS-3.0.2_09310|AUGUSTUS-3.0.2_09310|TcasGA2_TC009310
TC034751	NC_007422.5:227350..229465	gene9031|gene9031|AUGUSTUS-3.0.2_34751|AUGUSTUS-3.0.2_34751|AUGUSTUS-3.0.2_34751|TcasGA2_TC034751
TC009499	NC_007422.5:228906..230680	gene9032|BEETLEBASE:TC009499|AUGUSTUS-3.0.2_09499|AUGUSTUS-3.0.2_09499|AUGUSTUS-3.0.2_09499|TcasGA2_TC009499
TC009311	NC_007422.5:231508..242535	gene9033|BEETLEBASE:TC009311|AUGUSTUS-3.0.2_09311|AUGUSTUS-3.0.2_09311|AUGUSTUS-3.0.2_09311|TcasGA2_TC009311
TC033550	NC_007422.5:242545..244095	gene9034|gene9034|AUGUSTUS-3.0.2_33550|AUGUSTUS-3.0.2_33550|AUGUSTUS-3.0.2_33550|TcasGA2_TC033550;old_locus_tag=TcasGA2_TC009498
TC009312	NC_007422.5:245561..249878	gene9035|BEETLEBASE:TC009312|AUGUSTUS-3.0.2_09312|AUGUSTUS-3.0.2_09312|AUGUSTUS-3.0.2_09312|TcasGA2_TC009312
TC009497	NC_007422.5:251312..253056	gene9036|BEETLEBASE:TC009497|AUGUSTUS-3.0.2_09497|AUGUSTUS-3.0.2_09497|AUGUSTUS-3.0.2_09497|TcasGA2_TC009497
TC009313	NC_007422.5:253398..256142	gene9037|BEETLEBASE:TC009313|AUGUSTUS-3.0.2_09313|AUGUSTUS-3.0.2_09313|AUGUSTUS-3.0.2_09313|TcasGA2_TC009313
TC009314	NC_007422.5:264956..270713	gene9038|BEETLEBASE:TC009314|AUGUSTUS-3.0.2_09314|AUGUSTUS-3.0.2_09314|AUGUSTUS-3.0.2_09314|TcasGA2_TC009314
TC009496	NC_007422.5:270800..273734	gene9039|BEETLEBASE:TC009496|AUGUSTUS-3.0.2_09496|AUGUSTUS-3.0.2_09496|AUGUSTUS-3.0.2_09496|TcasGA2_TC009496
TC009315	NC_007422.5:276096..281293	gene9040|BEETLEBASE:TC009315|AUGUSTUS-3.0.2_09315|AUGUSTUS-3.0.2_09315|AUGUSTUS-3.0.2_09315|TcasGA2_TC009315
TC009495	NC_007422.5:281296..285664	gene9041|BEETLEBASE:TC009495|AUGUSTUS-3.0.2_09495|AUGUSTUS-3.0.2_09495|AUGUSTUS-3.0.2_09495|TcasGA2_TC009495
TC009494	NC_007422.5:285720..288834	gene9042|BEETLEBASE:TC009494|AUGUSTUS-3.0.2_09494|AUGUSTUS-3.0.2_09494|AUGUSTUS-3.0.2_09494|TcasGA2_TC009494
TC034752	NC_007422.5:301717..305525	gene9043|gene9043|AUGUSTUS-3.0.2_34752|AUGUSTUS-3.0.2_34752|AUGUSTUS-3.0.2_34752|TcasGA2_TC034752
TC009316	NC_007422.5:308326..309354	gene9044|BEETLEBASE:TC009316|AUGUSTUS-3.0.2_09316|AUGUSTUS-3.0.2_09316|AUGUSTUS-3.0.2_09316|TcasGA2_TC009316
TC009317	NC_007422.5:310530..313924	gene9045|BEETLEBASE:TC009317|GLEAN_09317|GLEAN_09317|GLEAN_09317|TcasGA2_TC009317
TC009492	NC_007422.5:320125..324834	gene9046|BEETLEBASE:TC009492|AUGUSTUS-3.0.2_09492|AUGUSTUS-3.0.2_09492|AUGUSTUS-3.0.2_09492|TcasGA2_TC009492
TC009318	NC_007422.5:332426..347946	gene9047|BEETLEBASE:TC009318|AUGUSTUS-3.0.2_09318|AUGUSTUS-3.0.2_09318|AUGUSTUS-3.0.2_09318|TcasGA2_TC009318
TC009319	NC_007422.5:348476..350633	gene9048|BEETLEBASE:TC009319|AUGUSTUS-3.0.2_09319|AUGUSTUS-3.0.2_09319|AUGUSTUS-3.0.2_09319|TcasGA2_TC009319
TC009491	NC_007422.5:350898..354404	gene9049|BEETLEBASE:TC009491|AUGUSTUS-3.0.2_09491|AUGUSTUS-3.0.2_09491|AUGUSTUS-3.0.2_09491|TcasGA2_TC009491
TC033549	NC_007422.5:355686..357126	gene9050|gene9050|AUGUSTUS-3.0.2_33549|AUGUSTUS-3.0.2_33549|AUGUSTUS-3.0.2_33549|TcasGA2_TC033549;old_locus_tag=TcasGA2_TC009320
TC033548	NC_007422.5:357906..361601	gene9051|gene9051|AUGUSTUS-3.0.2_33548|AUGUSTUS-3.0.2_33548|AUGUSTUS-3.0.2_33548|TcasGA2_TC033548;old_locus_tag=TcasGA2_TC009320
TC009321	NC_007422.5:361976..363216	gene9052|BEETLEBASE:TC009321|AUGUSTUS-3.0.2_09321|AUGUSTUS-3.0.2_09321|AUGUSTUS-3.0.2_09321|TcasGA2_TC009321
TC009490	NC_007422.5:363220..367664	gene9053|BEETLEBASE:TC009490|AUGUSTUS-3.0.2_09490|AUGUSTUS-3.0.2_09490|AUGUSTUS-3.0.2_09490|TcasGA2_TC009490
TC009489	NC_007422.5:365964..379584	gene9054|BEETLEBASE:TC009489|AUGUSTUS-3.0.2_09489|AUGUSTUS-3.0.2_09489|AUGUSTUS-3.0.2_09489|TcasGA2_TC009489
TC009488	NC_007422.5:380432..383251	gene9055|BEETLEBASE:TC009488|GLEAN_09488|GLEAN_09488|GLEAN_09488|TcasGA2_TC009488
TC009322	NC_007422.5:383326..385753	gene9056|BEETLEBASE:TC009322|AUGUSTUS-3.0.2_09322|AUGUSTUS-3.0.2_09322|AUGUSTUS-3.0.2_09322|TcasGA2_TC009322
TC009487	NC_007422.5:385760..387244	gene9057|BEETLEBASE:TC009487|AUGUSTUS-3.0.2_09487|AUGUSTUS-3.0.2_09487|AUGUSTUS-3.0.2_09487|TcasGA2_TC009487
TC009323	NC_007422.5:388364..388792	gene9058|BEETLEBASE:TC009323|GLEAN_09323|GLEAN_09323|GLEAN_09323|TcasGA2_TC009323
TC033547	NC_007422.5:389544..393507	gene9059|gene9059|AUGUSTUS-3.0.2_33547|AUGUSTUS-3.0.2_33547|AUGUSTUS-3.0.2_33547|TcasGA2_TC033547
TC009324	NC_007422.5:396365..409601	gene9060|BEETLEBASE:TC009324|AUGUSTUS-3.0.2_09324|AUGUSTUS-3.0.2_09324|AUGUSTUS-3.0.2_09324|TcasGA2_TC009324
TC009325	NC_007422.5:409755..411628	gene9061|BEETLEBASE:TC009325|AUGUSTUS-3.0.2_09325|AUGUSTUS-3.0.2_09325|AUGUSTUS-3.0.2_09325|TcasGA2_TC009325
